Start_Lat,Start_Lng,Severity_Group
33.671162,-117.828217,Severe (3-4)
41.650848,-87.581039,Severe (3-4)
27.441093,-82.45920600000002,Mild (1-2)
34.173649,-118.553482,Mild (1-2)
34.068573,-117.544754,Severe (3-4)
33.928276000000004,-118.253998,Severe (3-4)
33.864868,-84.439674,Severe (3-4)
33.821548,-84.359383,Mild (1-2)
37.824085,-122.267754,Severe (3-4)
41.660339,-87.588982,Severe (3-4)
33.925312,-117.880074,Mild (1-2)
27.893875,-82.722427,Mild (1-2)
34.492123,-118.283791,Mild (1-2)
33.687206,-117.87251299999998,Severe (3-4)
38.642693,-121.429085,Severe (3-4)
33.768817999999996,-84.251541,Mild (1-2)
37.772869,-122.226242,Mild (1-2)
33.856784999999995,-118.028526,Mild (1-2)
34.103972999999996,-118.190994,Mild (1-2)
33.801968,-118.114662,Severe (3-4)
34.068115,-118.02873999999998,Severe (3-4)
37.957539,-122.550125,Mild (1-2)
34.061108000000004,-118.164604,Severe (3-4)
33.478809000000005,-82.03054,Mild (1-2)
28.088068,-82.459618,Mild (1-2)
33.877022,-118.133965,Mild (1-2)
34.466685999999996,-118.329811,Mild (1-2)
27.956495,-82.46243299999998,Severe (3-4)
34.207558,-118.217751,Mild (1-2)
33.909149,-118.278374,Mild (1-2)
27.462252000000003,-82.57525600000002,Mild (1-2)
33.550869,-84.448471,Severe (3-4)
32.712631,-117.150375,Mild (1-2)
32.958709999999996,-117.245178,Severe (3-4)
28.952332,-81.33358,Mild (1-2)
32.805584,-116.961746,Severe (3-4)
37.143429,-121.984901,Mild (1-2)
25.598597,-80.35419499999998,Mild (1-2)
28.593121999999997,-81.38203399999998,Severe (3-4)
34.022247,-118.177963,Mild (1-2)
26.011003,-80.166901,Severe (3-4)
36.788929,-121.7015,Mild (1-2)
32.713295,-117.140671,Mild (1-2)
34.440475,-85.248009,Mild (1-2)
34.164448,-118.473045,Mild (1-2)
41.649574,-93.620094,Severe (3-4)
33.745556,-84.349213,Mild (1-2)
26.546925,-81.794861,Severe (3-4)
32.837253999999994,-117.154861,Mild (1-2)
27.850958,-82.811684,Mild (1-2)
37.399925,-122.032677,Mild (1-2)
36.827244,-121.708687,Mild (1-2)
33.9389,-118.044495,Mild (1-2)
34.035622,-118.377808,Mild (1-2)
32.755287,-117.201958,Severe (3-4)
33.480106,-82.086678,Mild (1-2)
28.45087100000001,-81.384171,Mild (1-2)
37.373634,-121.927773,Mild (1-2)
33.538418,-81.818962,Mild (1-2)
37.970406,-121.148796,Mild (1-2)
33.943275,-118.25412,Mild (1-2)
28.260971,-81.613251,Mild (1-2)
33.169998,-117.219948,Mild (1-2)
41.995358,-88.144791,Mild (1-2)
34.135760999999995,-117.235374,Mild (1-2)
33.204727,-117.38121,Severe (3-4)
38.011936,-121.867256,Mild (1-2)
27.968388,-82.401611,Severe (3-4)
26.528852,-80.072968,Severe (3-4)
33.988476,-117.905663,Mild (1-2)
27.812391,-82.332748,Mild (1-2)
38.369617,-122.300468,Mild (1-2)
38.009846,-122.022881,Mild (1-2)
37.595802,-121.872711,Severe (3-4)
42.039566,-88.283974,Mild (1-2)
38.605507,-121.767143,Mild (1-2)
34.077663,-117.998184,Severe (3-4)
39.836643,-84.060753,Mild (1-2)
34.098206,-117.301682,Severe (3-4)
28.255622999999996,-81.61880500000002,Severe (3-4)
33.967953,-117.850075,Mild (1-2)
37.929455,-122.060905,Severe (3-4)
34.036018,-118.188103,Mild (1-2)
34.13641,-117.558456,Mild (1-2)
37.690861,-122.08578500000002,Severe (3-4)
34.021515,-118.162613,Mild (1-2)
33.623684000000004,-81.574966,Mild (1-2)
38.641624,-90.154182,Severe (3-4)
41.752602,-87.944847,Mild (1-2)
32.742088,-117.050781,Mild (1-2)
34.433971,-119.790123,Mild (1-2)
33.652248,-84.367104,Severe (3-4)
28.731142,-81.60652900000002,Mild (1-2)
33.955357,-117.31179,Mild (1-2)
33.290028,-117.216675,Mild (1-2)
41.299618,-95.985466,Mild (1-2)
32.736675,-117.014465,Mild (1-2)
33.83363,-84.383209,Mild (1-2)
34.036587,-118.166214,Mild (1-2)
27.857088,-82.326553,Mild (1-2)
28.195192,-82.739899,Mild (1-2)
34.072105,-117.942757,Severe (3-4)
34.156631,-118.408302,Mild (1-2)
34.069817,-118.261299,Mild (1-2)
41.875492,-88.066704,Mild (1-2)
33.898701,-117.47641000000002,Mild (1-2)
33.786896,-84.493134,Severe (3-4)
38.660647999999995,-121.327477,Mild (1-2)
28.450128999999997,-81.474159,Severe (3-4)
38.631855,-121.345978,Mild (1-2)
37.77953,-121.315125,Severe (3-4)
34.083199,-118.228333,Severe (3-4)
42.856403,-85.959854,Mild (1-2)
25.784065,-80.28862,Mild (1-2)
33.924644,-118.209816,Severe (3-4)
38.101646,-122.561455,Mild (1-2)
38.145718,-121.261368,Mild (1-2)
33.122032,-117.321846,Severe (3-4)
41.680336,-93.576591,Severe (3-4)
33.964542,-118.370102,Severe (3-4)
32.673313,-117.03933700000002,Mild (1-2)
41.904938,-88.00859100000002,Mild (1-2)
37.348628999999995,-121.860374,Mild (1-2)
37.731606,-122.188606,Severe (3-4)
28.115311,-82.739769,Mild (1-2)
25.927303,-80.221649,Mild (1-2)
33.771278,-84.38343,Mild (1-2)
37.634972,-122.086952,Mild (1-2)
33.743271,-84.379326,Severe (3-4)
37.875683,-122.045906,Severe (3-4)
41.140121,-95.985756,Mild (1-2)
34.47517,-82.652946,Mild (1-2)
34.242943,-118.226929,Mild (1-2)
28.201712,-82.739677,Mild (1-2)
41.147114,-96.2342,Mild (1-2)
33.487590999999995,-82.073074,Mild (1-2)
27.982640999999997,-82.724983,Mild (1-2)
28.524821999999997,-81.505585,Mild (1-2)
33.960155,-118.247002,Mild (1-2)
28.472382,-81.417496,Mild (1-2)
34.026759999999996,-118.430115,Severe (3-4)
34.066146999999994,-117.509277,Severe (3-4)
32.721030999999996,-117.117065,Mild (1-2)
34.018227,-118.157951,Mild (1-2)
42.464924,-87.90340400000002,Mild (1-2)
25.784826,-80.239441,Mild (1-2)
38.530994,-90.40609,Severe (3-4)
34.201382,-118.971664,Mild (1-2)
42.048992,-88.311729,Mild (1-2)
34.033264,-118.184631,Mild (1-2)
33.996368,-117.870354,Severe (3-4)
28.547882,-81.258278,Severe (3-4)
33.891335,-117.272141,Severe (3-4)
34.15041,-118.280701,Severe (3-4)
38.546028,-121.509315,Severe (3-4)
25.996241,-80.16617600000002,Severe (3-4)
32.792640999999996,-116.950989,Mild (1-2)
37.865192,-121.667648,Mild (1-2)
33.784256,-84.378899,Mild (1-2)
25.785255,-80.264046,Mild (1-2)
33.716034,-84.252487,Severe (3-4)
36.990299,-121.557922,Mild (1-2)
33.253445,-117.17907,Mild (1-2)
34.030006,-117.712372,Mild (1-2)
38.522671,-121.458328,Mild (1-2)
37.4664,-121.905403,Severe (3-4)
34.470779,-81.911201,Mild (1-2)
34.320793,-118.495819,Severe (3-4)
32.870861,-117.229195,Severe (3-4)
28.632685,-81.399086,Mild (1-2)
34.029995,-117.131302,Severe (3-4)
28.259815000000003,-81.59060699999998,Mild (1-2)
25.748028,-80.320137,Mild (1-2)
33.128971,-117.114365,Mild (1-2)
33.940018,-118.309021,Mild (1-2)
34.074459000000004,-117.810898,Mild (1-2)
36.909473,-121.555916,Mild (1-2)
33.879822,-117.651093,Mild (1-2)
37.70854600000001,-122.163666,Severe (3-4)
33.984466999999995,-118.44265,Mild (1-2)
41.81662,-88.168243,Mild (1-2)
38.660702,-121.332054,Mild (1-2)
34.011852000000005,-117.433731,Mild (1-2)
28.173151,-81.440163,Mild (1-2)
33.912483,-84.160759,Mild (1-2)
41.248867,-95.987854,Mild (1-2)
33.896747999999995,-118.10479,Severe (3-4)
25.686768,-80.374504,Mild (1-2)
32.552184999999994,-116.93853,Mild (1-2)
33.778603000000004,-117.895607,Mild (1-2)
41.212646,-96.138802,Mild (1-2)
33.782738,-118.207748,Severe (3-4)
37.983971,-121.283813,Mild (1-2)
34.000702000000004,-117.844833,Mild (1-2)
34.037037,-118.377533,Mild (1-2)
33.776146000000004,-84.384499,Mild (1-2)
38.617805,-121.38298799999998,Mild (1-2)
28.565331,-81.187416,Mild (1-2)
33.768829,-84.454971,Mild (1-2)
34.047626,-117.307648,Severe (3-4)
28.476875,-82.520424,Mild (1-2)
34.122746,-118.47805,Severe (3-4)
34.082233,-118.598595,Mild (1-2)
34.154182,-118.46823899999998,Severe (3-4)
34.028423,-118.229935,Severe (3-4)
27.233261,-82.49754300000002,Mild (1-2)
37.341072,-121.900093,Mild (1-2)
34.057133,-83.99296600000002,Severe (3-4)
34.155727,-118.431236,Mild (1-2)
34.036018,-118.188103,Mild (1-2)
37.598789,-122.060852,Severe (3-4)
34.071938,-118.266922,Mild (1-2)
33.880074,-117.603577,Mild (1-2)
38.602771999999995,-121.346024,Mild (1-2)
33.961459999999995,-116.545021,Mild (1-2)
38.952377,-121.121506,Mild (1-2)
28.009392,-81.90902700000002,Mild (1-2)
37.553135,-122.298378,Mild (1-2)
38.074474,-122.541542,Mild (1-2)
33.876095,-118.125191,Mild (1-2)
34.080921000000004,-118.294739,Mild (1-2)
28.345312,-81.533302,Severe (3-4)
37.820892,-122.268814,Severe (3-4)
28.006207,-82.301208,Severe (3-4)
34.035915,-118.323616,Severe (3-4)
33.500103,-81.53347,Mild (1-2)
37.875683,-122.045906,Severe (3-4)
37.553345,-122.296127,Mild (1-2)
33.77832,-117.860664,Severe (3-4)
38.010459999999995,-122.230171,Mild (1-2)
33.256001,-117.144104,Mild (1-2)
37.732243,-122.432076,Severe (3-4)
34.148509999999995,-118.073456,Mild (1-2)
37.37682,-121.941536,Mild (1-2)
34.023769,-117.770905,Mild (1-2)
33.799347,-84.391678,Severe (3-4)
33.525982,-81.830116,Mild (1-2)
32.795219,-117.157913,Mild (1-2)
34.069458000000004,-118.235741,Mild (1-2)
37.547934999999995,-120.905365,Mild (1-2)
37.360336,-121.841583,Severe (3-4)
34.030128000000005,-117.689354,Mild (1-2)
41.2239,-96.023987,Severe (3-4)
27.87898400000001,-82.65892,Severe (3-4)
38.888432,-121.01613600000002,Mild (1-2)
33.823612,-117.522057,Severe (3-4)
38.018745,-121.942017,Mild (1-2)
33.854549,-117.807121,Mild (1-2)
28.251745,-82.44963800000002,Mild (1-2)
34.082783,-118.227272,Severe (3-4)
33.505835999999995,-82.018242,Severe (3-4)
33.984653,-84.542091,Severe (3-4)
28.535872,-81.37831899999998,Mild (1-2)
32.818539,-116.944626,Mild (1-2)
37.06649,-121.219147,Mild (1-2)
41.831429,-87.980438,Mild (1-2)
37.47628,-121.932457,Severe (3-4)
34.136299,-118.361092,Mild (1-2)
28.169040999999996,-82.39475300000002,Severe (3-4)
33.949703,-118.170532,Severe (3-4)
37.745937,-122.200958,Severe (3-4)
28.269825,-80.73008,Severe (3-4)
34.016121000000005,-117.094574,Severe (3-4)
34.266087,-118.47226,Severe (3-4)
37.89791500000001,-122.095856,Mild (1-2)
33.878372,-117.658211,Mild (1-2)
33.747051,-118.007446,Severe (3-4)
33.844887,-117.828842,Mild (1-2)
34.169884,-82.046066,Mild (1-2)
27.269211,-82.481071,Mild (1-2)
33.813404,-118.284294,Mild (1-2)
33.936508,-84.159424,Severe (3-4)
33.853718,-117.963776,Mild (1-2)
34.266998,-118.443596,Severe (3-4)
37.777027,-121.975304,Severe (3-4)
37.695384999999995,-122.073692,Mild (1-2)
34.148609,-118.067703,Severe (3-4)
34.104771,-117.916763,Mild (1-2)
28.194075,-82.383972,Mild (1-2)
34.387527,-117.411835,Severe (3-4)
25.955265,-80.205627,Mild (1-2)
33.696007,-84.53519399999998,Mild (1-2)
33.762318,-117.863976,Severe (3-4)
33.924938,-118.104263,Severe (3-4)
33.973839,-118.079971,Severe (3-4)
38.309753,-122.03389,Mild (1-2)
33.938194,-118.355904,Mild (1-2)
27.758026,-82.732559,Mild (1-2)
34.026848,-118.429909,Severe (3-4)
37.595802,-121.872711,Severe (3-4)
33.757603,-117.154152,Mild (1-2)
41.760918,-87.944824,Mild (1-2)
33.189254999999996,-117.239349,Mild (1-2)
37.68935,-122.105194,Severe (3-4)
34.173088,-118.306183,Severe (3-4)
33.749084,-82.760986,Mild (1-2)
33.928501000000004,-118.280426,Severe (3-4)
33.848778,-84.374565,Mild (1-2)
33.5224,-117.163124,Severe (3-4)
37.712132,-122.16256,Mild (1-2)
33.825493,-118.215782,Severe (3-4)
37.39489,-121.942993,Mild (1-2)
33.765018,-84.493874,Severe (3-4)
41.859383,-88.061501,Mild (1-2)
38.0131,-122.001846,Mild (1-2)
38.477367,-121.371902,Mild (1-2)
38.524929,-121.455383,Mild (1-2)
33.744976,-84.390343,Severe (3-4)
34.479038,-82.64881899999997,Mild (1-2)
34.107834000000004,-118.33078,Mild (1-2)
41.991015999999995,-91.550308,Severe (3-4)
26.491764,-81.8452,Mild (1-2)
34.156265000000005,-118.264519,Mild (1-2)
37.825237,-122.305832,Severe (3-4)
33.884609000000005,-84.469574,Severe (3-4)
28.549341,-81.396408,Mild (1-2)
34.093887,-118.242455,Severe (3-4)
41.736164,-88.030571,Mild (1-2)
38.583015,-121.50322,Severe (3-4)
32.938519,-117.225121,Mild (1-2)
33.930939,-118.178909,Severe (3-4)
34.031223,-118.43318899999998,Severe (3-4)
28.577953000000004,-81.451492,Mild (1-2)
28.472389,-81.417496,Mild (1-2)
37.780869,-122.172554,Severe (3-4)
33.418246999999994,-82.625732,Severe (3-4)
38.354504,-121.978577,Mild (1-2)
34.279575,-119.24305,Mild (1-2)
39.76926,-84.236465,Mild (1-2)
28.675671,-81.476349,Mild (1-2)
38.471622,-121.405113,Mild (1-2)
34.200016,-118.338799,Severe (3-4)
34.121338,-117.302299,Severe (3-4)
28.641537,-82.262772,Mild (1-2)
33.912987,-118.180145,Severe (3-4)
37.414288,-121.880409,Severe (3-4)
34.019245,-117.988174,Mild (1-2)
34.076904,-118.794273,Mild (1-2)
28.571965999999996,-81.557045,Mild (1-2)
26.136631,-80.16950200000002,Severe (3-4)
33.878475,-117.657646,Mild (1-2)
37.56628,-122.041267,Mild (1-2)
33.781532,-84.390869,Severe (3-4)
38.791191,-90.565887,Mild (1-2)
33.750488,-84.44416,Severe (3-4)
26.162043,-81.686539,Severe (3-4)
33.882046,-118.191406,Mild (1-2)
38.496155,-122.756393,Mild (1-2)
34.275146,-118.536369,Mild (1-2)
34.259827,-118.330101,Severe (3-4)
34.042995,-118.22113799999998,Mild (1-2)
34.152607,-118.093712,Severe (3-4)
34.120487,-117.907539,Severe (3-4)
33.924931,-116.475624,Mild (1-2)
28.601891,-81.31746700000002,Mild (1-2)
33.992702,-118.402901,Severe (3-4)
37.708359,-122.438889,Mild (1-2)
33.928226,-84.176018,Severe (3-4)
34.067677,-117.52404,Severe (3-4)
33.880417,-117.570084,Mild (1-2)
34.433743,-118.385757,Mild (1-2)
34.061729,-117.181412,Severe (3-4)
34.065338,-118.243378,Mild (1-2)
33.714588,-84.240868,Severe (3-4)
42.382683,-88.11191600000002,Mild (1-2)
28.520144,-81.386101,Severe (3-4)
33.918743,-118.029175,Mild (1-2)
33.728328999999995,-117.808205,Severe (3-4)
38.541199,-121.473938,Mild (1-2)
33.167034,-117.214775,Mild (1-2)
28.014116,-82.32916999999998,Severe (3-4)
33.835079,-84.200264,Mild (1-2)
37.815994,-121.294266,Severe (3-4)
25.760921,-80.385239,Mild (1-2)
41.98340200000001,-88.07109799999998,Mild (1-2)
38.160557,-121.261696,Mild (1-2)
25.69392,-80.302704,Mild (1-2)
37.595181,-122.058281,Severe (3-4)
27.388235,-82.46390500000003,Mild (1-2)
34.015388,-117.342468,Severe (3-4)
32.983013,-117.084122,Severe (3-4)
34.473694,-83.058266,Severe (3-4)
33.754379,-84.3787,Severe (3-4)
37.852394,-122.029083,Severe (3-4)
33.844967,-118.268768,Severe (3-4)
34.120487,-117.907539,Severe (3-4)
28.333547999999997,-81.278717,Mild (1-2)
38.510448,-121.460121,Mild (1-2)
34.062588,-118.248718,Mild (1-2)
38.15519000000001,-121.676437,Mild (1-2)
33.979591,-118.392479,Severe (3-4)
34.153355,-118.241829,Mild (1-2)
34.272537,-118.428947,Mild (1-2)
32.862328000000005,-117.188004,Severe (3-4)
33.91584,-118.099014,Mild (1-2)
41.906528,-87.92358399999998,Mild (1-2)
33.567638,-81.926086,Severe (3-4)
33.815434,-118.184982,Severe (3-4)
26.617519,-80.173645,Mild (1-2)
34.211617,-118.849319,Mild (1-2)
34.046719,-118.179893,Mild (1-2)
25.770018,-80.317596,Mild (1-2)
37.750179,-122.392311,Severe (3-4)
33.967506,-118.230232,Mild (1-2)
33.761539,-118.02504,Severe (3-4)
42.371204,-88.851547,Mild (1-2)
38.558956,-122.820183,Mild (1-2)
34.096596000000005,-118.073639,Mild (1-2)
37.256069,-121.871117,Mild (1-2)
34.201244,-118.403549,Mild (1-2)
34.466309,-82.15966800000002,Mild (1-2)
42.347603,-87.895126,Mild (1-2)
34.03553400000001,-118.169891,Mild (1-2)
34.057133,-83.99296600000002,Mild (1-2)
41.245628,-95.989845,Mild (1-2)
41.870521999999994,-88.158386,Mild (1-2)
37.314922,-121.910576,Severe (3-4)
41.800289,-88.08470200000002,Mild (1-2)
33.632896,-84.400795,Severe (3-4)
34.094444,-118.242668,Severe (3-4)
27.96475,-82.452522,Severe (3-4)
41.301628,-95.952354,Mild (1-2)
34.065296000000004,-117.99765,Severe (3-4)
41.317562,-96.023842,Mild (1-2)
34.004276000000004,-117.408478,Mild (1-2)
37.87149,-122.509331,Mild (1-2)
34.156593,-118.404411,Mild (1-2)
42.11261,-83.68264,Mild (1-2)
41.519527,-93.663445,Mild (1-2)
41.595879,-93.621559,Severe (3-4)
32.751265999999994,-117.108597,Mild (1-2)
34.411648,-117.589485,Mild (1-2)
41.750179,-88.043602,Mild (1-2)
34.266998,-118.443596,Severe (3-4)
37.752041,-121.467834,Severe (3-4)
34.273552,-118.569771,Mild (1-2)
33.754707,-84.414375,Mild (1-2)
26.708513,-80.170074,Mild (1-2)
34.155704,-118.401009,Mild (1-2)
36.904392,-121.556564,Mild (1-2)
37.945351,-122.058006,Severe (3-4)
39.199272,-120.993393,Mild (1-2)
33.831558,-118.299202,Mild (1-2)
38.822769,-121.299911,Mild (1-2)
34.039478,-118.66909,Mild (1-2)
34.023319,-117.83791399999998,Mild (1-2)
28.52426,-81.327713,Mild (1-2)
33.856784999999995,-118.028526,Mild (1-2)
33.7967,-118.107796,Severe (3-4)
38.550304,-121.47383899999998,Mild (1-2)
34.145939,-84.516632,Severe (3-4)
34.276309999999995,-82.126778,Mild (1-2)
41.913342,-87.940872,Mild (1-2)
34.077419,-117.567688,Mild (1-2)
41.859348,-88.067284,Mild (1-2)
28.278255,-81.36286899999998,Mild (1-2)
34.034649,-118.267052,Severe (3-4)
33.848824,-84.431076,Mild (1-2)
41.313831,-96.081406,Mild (1-2)
33.767616,-117.920525,Mild (1-2)
37.73838,-121.600266,Severe (3-4)
33.993621999999995,-117.358177,Mild (1-2)
37.378239,-122.067566,Mild (1-2)
38.136219,-122.22203799999998,Severe (3-4)
33.771285999999996,-84.390045,Severe (3-4)
38.234249,-122.105072,Severe (3-4)
34.390438,-117.385803,Mild (1-2)
41.900524,-88.723793,Severe (3-4)
26.106709,-80.168503,Severe (3-4)
37.756809,-122.21048,Severe (3-4)
33.919106,-84.379013,Mild (1-2)
34.093781,-118.309196,Mild (1-2)
37.372505,-121.92717,Mild (1-2)
33.834247999999995,-84.006012,Mild (1-2)
41.864166,-88.10820799999998,Mild (1-2)
34.036751,-118.317757,Severe (3-4)
37.78339,-121.253471,Mild (1-2)
38.673035,-90.204185,Mild (1-2)
34.055695,-118.451965,Severe (3-4)
37.083889,-121.10199,Mild (1-2)
37.851658,-121.282875,Severe (3-4)
33.295734,-82.05072,Mild (1-2)
41.292164,-96.143814,Mild (1-2)
34.039944,-118.052208,Mild (1-2)
38.59724,-121.415268,Mild (1-2)
37.820862,-122.257011,Severe (3-4)
34.021568,-117.550095,Severe (3-4)
28.427956,-81.228424,Mild (1-2)
37.709324,-122.467308,Severe (3-4)
38.041187,-122.192184,Mild (1-2)
27.099121000000004,-82.203346,Severe (3-4)
37.428417,-122.10138700000002,Mild (1-2)
41.13475800000001,-96.023651,Mild (1-2)
33.774260999999996,-118.075089,Severe (3-4)
28.088129,-82.454727,Severe (3-4)
33.920158,-84.296913,Severe (3-4)
40.827763,-83.975716,Severe (3-4)
41.703053,-93.621567,Mild (1-2)
37.842594,-122.2976,Severe (3-4)
25.899784,-80.209885,Severe (3-4)
32.980026,-117.252998,Severe (3-4)
33.858391,-118.09960900000002,Mild (1-2)
38.246769,-121.28862,Mild (1-2)
37.932465,-122.403297,Severe (3-4)
32.964664,-117.095337,Severe (3-4)
33.546902,-84.278488,Severe (3-4)
37.695808,-121.696861,Mild (1-2)
32.490185,-83.729973,Mild (1-2)
33.730286,-117.396378,Severe (3-4)
36.989052,-122.018364,Mild (1-2)
34.184017,-84.785767,Mild (1-2)
41.271996,-95.94857,Mild (1-2)
34.024544,-118.23925,Severe (3-4)
34.029137,-118.225853,Severe (3-4)
33.92527800000001,-117.880287,Mild (1-2)
34.20092,-118.966103,Mild (1-2)
27.418108,-82.526138,Mild (1-2)
34.311797999999996,-117.47506,Severe (3-4)
33.938068,-118.098366,Severe (3-4)
34.072371999999994,-118.07618,Severe (3-4)
26.980099,-82.023674,Severe (3-4)
33.960159000000004,-118.251358,Mild (1-2)
33.771285999999996,-84.390045,Severe (3-4)
38.165012,-120.845818,Mild (1-2)
33.53986,-81.992302,Severe (3-4)
37.629662,-122.428085,Severe (3-4)
41.716815999999994,-83.604858,Mild (1-2)
34.029499,-118.224541,Severe (3-4)
37.716061,-121.707565,Severe (3-4)
37.681793,-122.125298,Severe (3-4)
34.170231,-118.304405,Severe (3-4)
33.352965999999995,-84.12485500000003,Severe (3-4)
33.883953000000005,-117.525284,Mild (1-2)
38.409191,-121.38887,Mild (1-2)
38.475536,-121.400909,Mild (1-2)
34.149998,-118.100037,Mild (1-2)
38.113918,-120.862801,Mild (1-2)
34.405262,-116.946152,Mild (1-2)
25.978569,-80.352089,Severe (3-4)
28.35690300000001,-82.70725300000002,Mild (1-2)
41.089035,-96.119438,Mild (1-2)
33.821323,-84.36752299999998,Mild (1-2)
33.911575,-84.35752099999998,Severe (3-4)
37.994461,-122.069885,Severe (3-4)
33.881771,-117.58252,Mild (1-2)
33.928513,-118.238884,Severe (3-4)
27.878996,-82.700249,Mild (1-2)
34.174473,-118.159714,Severe (3-4)
38.123062,-122.229836,Severe (3-4)
38.638889,-121.327972,Mild (1-2)
39.673203,-84.221886,Mild (1-2)
34.03783,-118.022041,Severe (3-4)
37.742847,-121.538429,Severe (3-4)
28.618668,-81.26604499999998,Mild (1-2)
33.711597,-84.217415,Severe (3-4)
34.024445,-118.469254,Severe (3-4)
33.962784,-84.142075,Mild (1-2)
34.044391999999995,-117.98864,Mild (1-2)
36.965485,-121.531509,Mild (1-2)
34.036654999999996,-118.375648,Severe (3-4)
28.304241,-81.350853,Mild (1-2)
34.042145,-117.985283,Mild (1-2)
36.666584,-121.62825,Mild (1-2)
38.014961,-122.269531,Severe (3-4)
41.882748,-88.10122700000002,Mild (1-2)
33.521935,-117.162842,Severe (3-4)
37.403236,-122.046913,Mild (1-2)
37.355961,-121.868294,Mild (1-2)
38.538242,-121.473648,Mild (1-2)
37.617908,-122.152847,Mild (1-2)
37.482033,-121.935432,Severe (3-4)
32.833481,-117.16938799999998,Severe (3-4)
33.744834999999995,-84.389809,Severe (3-4)
34.037997999999995,-118.276451,Severe (3-4)
37.95451,-121.677704,Mild (1-2)
34.223057,-117.667946,Mild (1-2)
33.721348,-84.40786,Mild (1-2)
26.728871999999996,-80.061287,Mild (1-2)
37.760277,-121.965729,Severe (3-4)
26.093142,-80.22694399999997,Severe (3-4)
27.996611,-82.56854200000002,Mild (1-2)
41.717117,-87.623756,Severe (3-4)
37.903862,-122.312912,Severe (3-4)
34.040222,-118.579018,Mild (1-2)
28.360657,-82.649666,Mild (1-2)
33.828087,-118.294739,Mild (1-2)
34.055607,-117.49766499999998,Mild (1-2)
33.566303000000005,-117.63205,Mild (1-2)
38.214226,-122.137756,Severe (3-4)
38.629734,-121.32827,Mild (1-2)
33.90572,-118.28672,Severe (3-4)
28.450352,-81.406998,Mild (1-2)
33.634921999999996,-82.147568,Mild (1-2)
37.850994,-122.299484,Severe (3-4)
28.433788,-82.454468,Mild (1-2)
33.191208,-117.122437,Severe (3-4)
28.55316,-81.364449,Mild (1-2)
38.126873,-121.582214,Mild (1-2)
26.114328,-80.313461,Severe (3-4)
33.98304,-83.926476,Mild (1-2)
36.949432,-121.851128,Mild (1-2)
38.682713,-121.33628799999998,Severe (3-4)
33.994232000000004,-117.888687,Mild (1-2)
37.663506,-122.105728,Severe (3-4)
41.974949,-88.20697,Mild (1-2)
33.925686,-117.880287,Mild (1-2)
42.03722,-88.28785699999996,Mild (1-2)
38.069035,-122.182877,Severe (3-4)
32.861881,-117.111542,Severe (3-4)
33.912239,-84.207817,Severe (3-4)
26.546455,-81.852531,Mild (1-2)
37.360855,-121.904739,Severe (3-4)
37.695568,-122.077179,Mild (1-2)
34.07275,-118.053627,Severe (3-4)
33.900314,-116.531425,Severe (3-4)
26.696817,-81.853127,Mild (1-2)
34.166946,-118.299896,Severe (3-4)
33.744976,-84.390343,Severe (3-4)
42.924122,-83.634399,Mild (1-2)
28.191687,-82.465767,Mild (1-2)
28.421352,-81.404709,Mild (1-2)
37.717979,-121.701424,Severe (3-4)
33.8396,-118.263474,Severe (3-4)
32.713081,-117.101822,Severe (3-4)
41.818523,-88.20440699999996,Mild (1-2)
38.188862,-121.262848,Mild (1-2)
38.605522,-122.595421,Mild (1-2)
37.722076,-121.531799,Mild (1-2)
41.168598,-87.851341,Severe (3-4)
28.549599,-81.260559,Severe (3-4)
26.331472,-81.750259,Severe (3-4)
37.713757,-121.883423,Mild (1-2)
38.580463,-122.558846,Mild (1-2)
33.701347,-84.116447,Severe (3-4)
37.784817,-121.306778,Severe (3-4)
41.864235,-88.313789,Mild (1-2)
26.68955200000001,-81.901237,Mild (1-2)
34.425117,-118.423637,Mild (1-2)
29.257099,-81.11595200000002,Severe (3-4)
37.384646999999994,-121.862907,Severe (3-4)
33.122032,-117.321846,Severe (3-4)
37.249577,-121.089569,Severe (3-4)
41.190784,-96.152672,Mild (1-2)
34.029182,-118.153458,Mild (1-2)
37.439304,-122.247772,Mild (1-2)
42.371624,-88.06665799999998,Mild (1-2)
33.924644,-118.209816,Severe (3-4)
33.639171999999995,-81.740425,Severe (3-4)
34.186615,-118.401482,Mild (1-2)
32.793388,-117.158577,Mild (1-2)
33.87347800000001,-118.193481,Severe (3-4)
27.864341999999997,-82.787094,Mild (1-2)
42.040802,-88.280174,Mild (1-2)
37.378239,-122.067566,Mild (1-2)
34.037037,-118.377533,Severe (3-4)
27.93763400000001,-82.28183,Mild (1-2)
33.804794,-118.207344,Severe (3-4)
27.96475,-82.452522,Severe (3-4)
34.094757,-118.205978,Mild (1-2)
34.407925,-118.447304,Mild (1-2)
37.779716,-122.238434,Mild (1-2)
33.901691,-84.473511,Severe (3-4)
41.22946500000001,-95.947044,Mild (1-2)
33.89764,-118.187523,Severe (3-4)
34.471722,-82.643188,Mild (1-2)
27.971231,-82.453377,Severe (3-4)
37.640923,-121.405289,Severe (3-4)
25.937759,-80.188644,Mild (1-2)
37.8764,-122.04636399999998,Severe (3-4)
33.69670900000001,-84.404808,Severe (3-4)
34.528465000000004,-117.434769,Mild (1-2)
38.429401,-122.71476,Mild (1-2)
34.018852,-117.507027,Mild (1-2)
38.641544,-121.47156499999998,Severe (3-4)
